Location,CURRENT PLATE,OWNER / Operator,VEHICLE YEAR,Vehicle year +20,Euro Class,NZTA Registered TARE Weight,NZTA MAKE MODEL SUBMODEL,Vehicle ID,Include/Exclude
Hamilton,HJU111,Go Bus,2011,2031,EURO IV,9380,MAN 16.240 HOCL/E4,89,Include
Hamilton,JAF139,Go Bus,2015,2035,EURO V,8830,ALEXANDER DENNIS ENVIRO 200 ,2057,Include
Hamilton,JED477,Go Bus,2014,2034,EURO V,9420,MAN 15.250 ,1104,Include
Hamilton,KHG417,Go Bus,2017,2037,EURO V,11360,MAN 18.290 HOCL/E5,3801,Include
Hamilton,KJE626,Go Bus,2017,2037,EURO V,10780,VOLVO B7RLE ,5018,Include
Hamilton,KJE655,Go Bus,2017,2037,EURO V,10780,VOLVO B7RLE ,5019,Include
Hamilton,KJE663,Go Bus,2017,2037,EURO V,10700,VOLVO B7RLE ,5020,Include
Hamilton,KJE679,Go Bus,2017,2037,EURO V,10740,VOLVO B7RLE ,5021,Include
Hamilton,KJE686,Go Bus,2017,2037,EURO V,10740,VOLVO B7RLE ,5022,Include
Hamilton,KJE698,Go Bus,2017,2037,EURO V,10760,VOLVO B7RLE ,5023,Include
Hamilton,KJE715,Go Bus,2017,2037,EURO V,10760,VOLVO B7RLE ,5024,Include
Hamilton,KJE735,Go Bus,2017,2037,EURO V,10780,VOLVO B7RLE ,5025,Include
Hamilton,KKE334,Go Bus,2017,2037,EURO V,11320,MAN 18.290 HOCL/E5,3802,Include
Hamilton,KKE372,Go Bus,2017,2037,EURO V,11340,MAN 18.290 HOCL/E5,3803,Include
Hamilton,KKT907,Go Bus,2017,2037,EURO V,11340,MAN 18.290 HOCL/E5,3804,Include
Hamilton,KKT917,Go Bus,2017,2037,EURO V,11320,MAN 18.290 HOCL/E5,3805,Include
Hamilton,KKT947,Go Bus,2017,2037,EURO V,10740,VOLVO B7R RLE,5017,Include
Hamilton,KKY771,Go Bus,2017,2037,EURO V,10740,VOLVO B7RLE ,5026,Include
Hamilton,KKY784,Go Bus,2017,2037,EURO V,10740,VOLVO B7RLE ,5027,Include
Hamilton,KKY800,Go Bus,2017,2037,EURO V,10760,VOLVO B7RLE ,5028,Include
Hamilton,KKY832,Go Bus,2017,2037,EURO V,10760,VOLVO B7RLE ,5029,Include
Hamilton,KKY848,Go Bus,2017,2037,EURO V,10780,VOLVO B7RLE ,5030,Include
Hamilton,KKY855,Go Bus,2017,2037,EURO V,10860,VOLVO B7RLE 4X2,5031,Include
Hamilton,KLG828,Go Bus,2017,2037,EURO V,11380,MAN 18.290 HOCL/E5,3806,Include
Hamilton,KLG853,Go Bus,2017,2037,EURO V,11360,MAN 18.290 HOCL/E5,3807,Include
Hamilton,KLR644,Go Bus,2017,2037,EURO V,11340,MAN 18.290 HOCL/E5,3808,Include
Hamilton,KLR644,Go Bus,2017,2037,EURO V,11340,MAN 18.290 HOCL/E5,3901,Include
Hamilton,KLR660,Go Bus,2017,2037,EURO V,11360,MAN 18.290 HOCL/E5,3809,Include
Hamilton,KMD611,Go Bus,2017,2037,EURO V,11320,MAN 18.290 HOCL/E5,3810,Include
Hamilton,KMD628,Go Bus,2017,2037,EURO V,11320,MAN 18.290 HOCL/E5,3813,Include
Hamilton,KML574,Go Bus,2017,2037,EURO V,11360,MAN 18.290 HOCL/E5,3811,Include
Hamilton,KML575,Go Bus,2017,2037,EURO V,11360,MAN 18.290 HOCL/E5,3814,Include
Hamilton,KNA1,Go Bus,2017,2037,EURO V,11360,MAN 18.290 HOCL/E5,3812,Include
Hamilton,KNM476,Go Bus,2017,2037,EURO V,10860,VOLVO B7RLE BUS,5034,Include
Hamilton,KNM480,Go Bus,2017,2037,EURO V,10860,VOLVO B7RLE ,5033,Include
Hamilton,KNM509,Go Bus,2017,2037,EURO V,10800,VOLVO B7RLE ,5035,Include
Hamilton,KNM521,Go Bus,2017,2037,EURO V,10800,VOLVO B7RLE BUS,5036,Include
Hamilton,KNM539,Go Bus,2017,2037,EURO V,10880,VOLVO B7RLE 4X2,5037,Include
Hamilton,KNM558,Go Bus,2017,2037,EURO V,10880,VOLVO B7RLE ,5038,Include
Hamilton,KNM621,Go Bus,2017,2037,EURO V,10840,VOLVO B7RLE ,5039,Include
Hamilton,KQC282,Go Bus,2017,2037,EURO V,10840,VOLVO B7RLE ,5040,Include
Hamilton,KQC329,Go Bus,2017,2037,EURO V,10840,VOLVO B7RLE ,5041,Include
Hamilton,KQC343,Go Bus,2017,2037,EURO V,10840,VOLVO B7RLE ,5042,Include
Hamilton,KQC472,Go Bus,2017,2037,EURO V,10840,VOLVO B7RLE ,5043,Include
Hamilton,KTG65,Go Bus,2017,2037,EURO V,11100,MAN 18.290 A94,5421,Include
Hamilton,KTY735,Go Bus,2017,2037,EURO V,11100,MAN 18.290 HOCL/E5,5420,Include
Hamilton,KZB856,Go Bus,2017,2037,EURO V,10860,VOLVO B7RLE ,5032,Include
Hamilton,LEB641,Go Bus,2018,2038,EURO V,14140,MAN ND323F A95,3951,Include
Hamilton,LFG222,Go Bus,2018,2038,EURO V,14140,MAN ND323F A95,3952,Include
Hamilton,LFG269,Go Bus,2018,2038,EURO V,14140,MAN ND323F A95,3953,Include
Hamilton,LFG297,Go Bus,2018,2038,EURO V,14140,MAN ND323F A95,3954,Include
Hamilton,LFG306,Go Bus,2018,2038,EURO V,11020,MAN 18.290 A94,5432,Include
Hamilton,EYB29,Go Bus,2009,2029,EURO IV,9550,MAN 16.240 HOCLLE4,781,Include
Hamilton,EYB35,Go Bus,2009,2029,EURO IV,9460,MAN 16.240 H0CL/E4,787,Include
Hamilton,FHU901,Go Bus,2009,2029,EURO IV,9340,MAN 16.240 HOCL/E4,792,Include
Hamilton,GFR765,Go Bus,2012,2032,EURO IV,8700,ALEXANDER DENNIS ENVIRO 200 ,2034,Include
Hamilton,NGP124,Go Bus,2021,2041,EURO VI,8700,MAN 14.250 A80,5351,Include
Marlborough,FZG841,Ritchies Transport,2015,2035,EURO IV,6330,FACTORY BUILT OPTARE M880 ,1282,Include
Marlborough,KHM538,Ritchies Transport,2015,2035,AUSTRALIAN DESIGN RULE 80/03,10300,MITSUBISHI FUSO MP LWB CITY BUS,976,Include
Marlborough,MWL501,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1586,Include
Northland,MSZ127,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1573,Include
Northland,MSZ128,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1572,Include
Northland,MSZ139,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1574,Include
Northland,MSZ156,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1575,Include
Northland,MSZ165,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1576,Include
Northland,MSZ169,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1577,Include
Northland,MSZ173,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K270 UB4X2LB,1578,Include
Northland,MSZ181,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1579,Include
Northland,MSZ201,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1580,Include
Northland,MSZ206,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1581,Include
Northland,MSZ219,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1582,Include
Northland,MWL443,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1583,Include
Northland,MWL473,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1584,Include
Northland,MWL486,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1585,Include
Otago,EZD876,Go Bus,2009,2029,EURO IV,8950,MAN 16.240 HOCL/E4,3345,Include
Otago,FSS712,Ritchies Transport,2010,2030,EURO IV,10540,SCANIA K230 UB4X2LB,618,Include
Otago,FTY837,Ritchies Transport,2011,2031,EURO IV,10540,SCANIA K230 UB4X2LB,619,Include
Otago,FYJ294,Ritchies Transport,2011,2031,EURO IV,10160,SCANIA K230 UB4X2LB,333,Include
Otago,FYJ301,Ritchies Transport,2011,2031,EURO IV,10160,SCANIA K230 UB4X2LB,334,Include
Otago,FYJ326,Ritchies Transport,2010,2030,EURO IV,10160,SCANIA K230 UB4X2LB,342,Include
Otago,FZF722,Ritchies Transport,2010,2030,EURO IV,10160,SCANIA K230 UB4X2LB,350,Include
Otago,GAJ6,Ritchies Transport,2010,2030,EURO IV,10160,SCANIA K230 UB4X2LB,371,Include
Otago,GBC483,Ritchies Transport,2011,2031,EURO IV,10160,SCANIA K230 UB4X2LB,377,Include
Otago,GBC530,Ritchies Transport,2010,2030,EURO IV,10160,SCANIA K230 UB4X2LB,378,Include
Otago,GBT965,Ritchies Transport,2011,2031,EURO IV,10440,MAN 18.280 HOCL/E4,384,Include
Otago,GDK269,Ritchies Transport,2011,2031,EURO IV,10440,MAN 18.280 HOCL/E4,387,Include
Otago,GEE561,Ritchies Transport,2012,2032,EURO V,9560,MAN 16.250 HOCL,808,Include
Otago,GEE566,Ritchies Transport,2012,2032,EURO V,9560,MAN 16.250 HOCL/E5,809,Include
Otago,GEE650,Ritchies Transport,2011,2031,EURO IV,9560,MAN 16.240 HOCL,395,Include
Otago,GEE651,Ritchies Transport,2012,2032,EURO V,9560,MAN 16.250 HOCL,806,Include
Otago,GEE652,Ritchies Transport,2012,2032,EURO V,9560,MAN 16.250 HOCL,807,Include
Otago,GHG967,Ritchies Transport,2011,2031,EURO IV,10440,MAN 18.280 HOCL/E4,388,Include
Otago,GMB270,Go Bus,2012,2032,EURO V,9420,MAN 15.250 ,3350,Include
Otago,GRT292,Ritchies Transport,2012,2032,EURO V,11220,SCANIA K280 UB4X2LB,362,Include
Otago,GRT419,Ritchies Transport,2012,2032,EURO V,11220,SCANIA K280 UB4X2LB,392,Include
Otago,GRT430,Ritchies Transport,2012,2032,EURO V,11220,SCANIA K280 UB4X2LB,394,Include
Otago,GYR56,Ritchies Transport,2012,2032,EURO IV,12820,SCANIA K280 ,374,Include
Otago,HDQ775,Ritchies Transport,2013,2033,EURO V,9620,MAN 16.250 H0CL/E5,850,Include
Otago,JAS998,Ritchies Transport,2012,2032,EURO V,11220,SCANIA K280 UB4X2LB,370,Include
Otago,JPJ977,Ritchies Transport,2014,2034,EURO V,11440,SCANIA K230 UB4X2LB,982,Include
Otago,JTP992,Go Bus,2016,2036,EURO V,8480,DESIGNLINE OLYMBUS ,1111,Include
Otago,JUT742,Go Bus,2016,2036,EURO V,8480,DESIGNLINE OLYMBUS ,1112,Include
Otago,JUT778,Go Bus,2016,2036,EURO V,8480,DESIGNLINE OLYMBUS ,1113,Include
Otago,JUT818,Go Bus,2016,2036,EURO V,8480,DESIGNLINE OLYMBUS ,1114,Include
Otago,JWN208,Go Bus,2016,2036,EURO V,8480,DESIGNLINE OLYMBUS ,1115,Include
Otago,JWN209,Go Bus,2016,2036,EURO V,8480,DESIGNLINE OLYMBUS ,1116,Include
Otago,JWN228,Go Bus,2016,2036,EURO V,8480,DESIGNLINE OLYMBUS ,1117,Include
Otago,KKB893,Go Bus,2016,2036,EURO V,10650,VOLVO B7RLE B7RLE4X2,5001,Include
Otago,KKB897,Go Bus,2016,2036,EURO V,10630,VOLVO B7R B7RLE4X2,5002,Include
Otago,KKB911,Go Bus,2016,2036,EURO V,10630,VOLVO B7RLE B7RLE4X4,5003,Include
Otago,KKB917,Go Bus,2016,2036,EURO V,10630,VOLVO B7RLE B7RLE4X2,5004,Include
Otago,KKZ743,Go Bus,2016,2036,EURO V,10570,VOLVO B7RLE B7RLE4X2,5005,Include
Otago,KKZ754,Go Bus,2016,2036,EURO V,10610,VOLVO B7RLE B7RLE4X2,5006,Include
Otago,KKZ765,Go Bus,2016,2036,EURO V,10560,VOLVO B7RLE B7RLE4X2,5007,Include
Otago,KLW662,Go Bus,2017,2037,EURO V,10530,VOLVO B7RLE B7RLE 4X2,5009,Include
Otago,KLW663,Go Bus,2016,2036,EURO V,10610,VOLVO B7RLE B7RLE4X2,5008,Include
Otago,KLW674,Go Bus,2010,2030,EURO V,10590,VOLVO B7RLE B7RLE4X2,5010,Include
Otago,KLW829,Go Bus,2017,2037,EURO V,10590,VOLVO B7RLE B7RLE4X2,5011,Include
Otago,KLW836,Go Bus,2016,2036,EURO V,10600,VOLVO B7RLE B7RLE 4X2,5012,Include
Otago,KMQ758,Go Bus,2017,2037,EURO V,10580,VOLVO B7RLE VOLVO B7RLE 4 X2,5013,Include
Otago,KMQ759,Go Bus,2017,2037,EURO V,10620,VOLVO B7R B7R LE 4X2,5014,Include
Otago,KNJ879,Go Bus,2017,2037,EURO V,10610,VOLVO B7R B7RLE,5016,Include
Otago,KNJ884,Go Bus,2017,2037,EURO V,10620,VOLVO B7R B7R LE,5015,Include
Otago,KQL193,Ritchies Transport,2012,2032,EURO V,11220,SCANIA K280 UBN4X2LB,458,Include
Otago,KRA741,Go Bus,2017,2037,EURO V,10840,VOLVO B7RLE 4X2,5044,Include
Otago,KSD690,Go Bus,2017,2037,EURO V,9180,MAN 16.250 A80,1131,Include
Otago,KYZ485,Ritchies Transport,2014,2034,EURO V,11480,SCANIA K230 UB4X2LB,981,Include
Otago,LNC799,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE 4X2,5045,Include
Otago,LNY350,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE 4X2,5047,Include
Otago,LNY361,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE ,5046,Include
Otago,LQL701,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE ,5050,Include
Otago,LQL702,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE 4X2,5049,Include
Otago,LQL739,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE 4X2,5048,Include
Otago,LQL755,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE 4X2,5051,Include
Otago,LQL867,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE 4X2,5052,Include
Otago,LRA240,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE 4X2,5053,Include
Otago,LRG534,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE 4X2,5054,Include
Otago,LRG539,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE 4X2,5055,Include
Otago,LRJ136,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE 4X2,5057,Include
Otago,LRJ70,Go Bus,2018,2038,EURO V,10740,VOLVO B7RLE ,5056,Include
Otago,MQA395,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1551,Include
Otago,MQA414,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1557,Include
Otago,MQA426,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1552,Include
Otago,MQA447,Ritchies Transport,2020,2040,EURO V,10960,SCANIA K280 UB4X2LB,1553,Include
Otago,MQN238,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 ,1554,Include
Otago,MQN273,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K270 UB4X2LB,1555,Include
Otago,MQN282,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1556,Include
Otago,MQN299,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K270 UB4X2LB,1558,Include
Otago,MQN314,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1559,Include
Otago,MQN347,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1560,Include
Otago,MQN348,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1562,Include
Otago,MQN352,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1561,Include
Otago,MQN384,Ritchies Transport,2020,2040,EURO V,10960,SCANIA K280 UB4X2LB,1563,Include
Otago,MSZ113,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1571,Include
Otago,MSZ64,Ritchies Transport,2015,2035,EURO VI,10960,SCANIA K280 UB4X2LB,1566,Include
Otago,MSZ46,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1565,Include
Otago,MSZ57,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1564,Include
Otago,MSZ69,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1567,Include
Otago,MSZ77,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1568,Include
Otago,MSZ87,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1569,Include
Otago,MSZ94,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1570,Include
Otago,MZC959,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1588,Include
Otago,MZD17,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1589,Include
Otago,NAH289,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1590,Include
Otago,NAH309,Ritchies Transport,2015,2035,EURO V,10960,SCANIA K280 UB4X2LB,1587,Include
Otago,NAH309,Ritchies Transport,2020,2040,EURO V,10960,SCANIA K280 UB4X2LB,1591,Include
Otago,NCR752,Ritchies Transport,2020,2040,EURO V,10960,SCANIA K280 UB4X2LB,1592,Include
Otago,NCR776,Ritchies Transport,2020,2040,EURO V,10960,SCANIA K280 UB4X2LB,1593,Include
Otago,NDE313,Ritchies Transport,2020,2040,EURO V,10960,SCANIA K280 UB4X2LB,1594,Include
Otago,NDE314,Go Bus,2017,2037,EURO V,9180,MAN 16.250 A80,1132,Include
Otago,NHN676,Ritchies Transport,2021,2041,EURO V,10960,SCANIA K280 UB4X2LB,1602,Include
Otago,NHN678,Ritchies Transport,2021,2041,EURO V,10960,SCANIA K280 UB4X2LB,1603,Include
Taranaki,EHE342, ,2008,2028,EURO III,9700,FACTORY BUILT ZONDA ,518,Exclude
Taranaki,EPS766,Pickering Motors,2007,2027,Unknown,2200,TOYOTA HIACE GL,20,Include
Taranaki,ERQ845,Tranzit Group,2008,2028,AUSTRALIAN DESIGN RULE 80/02,10800,FACTORY BUILT PK6120 ,1142,Include
Taranaki,ERQ851,Tranzit Group,2008,2028,AUSTRALIAN DESIGN RULE 80/02,10800,FACTORY BUILT PK6120 ,1143,Include
Taranaki,FFP423,Tranzit Group,2008,2028,AUSTRALIAN DESIGN RULE 80/02,10300,BCI JXK6120AG ,1140,Include
Taranaki,GJR721,Tranzit Group,2010,2030,EURO IV,9190,MAN 14.240 14.240 HOCL,803,Include
Taranaki,GJR722,Howick And Eastern Buses,2010,2030,EURO IV,9160,MAN 14.240 HOCL,804,Include
Taranaki,GJR723,Howick And Eastern Buses,2010,2030,EURO IV,9210,MAN 14.240 HOCL,806,Include
Taranaki,GKD270,Howick And Eastern Buses,2010,2030,EURO IV,9240,MAN 14.240 ,807,Include
Taranaki,GKD278,Howick And Eastern Buses,2010,2030,EURO IV,9200,MAN 14.240 ,808,Include
Taranaki,GKS874,Tranzit Group,2008,2028,EURO IV,9380,MAN 14.240 BUS,812,Include
Taranaki,GLN926,Tranzit Group,2010,2030,EURO IV,8910,MAN 14.240 HOCL,809,Include
Taranaki,GLW389,Tranzit Group,2010,2030,EURO IV,9030,MAN 14.240 HOCL,819,Include
Taranaki,GMF330,Tranzit Group,2010,2030,EURO IV,8900,MAN 14.240 HOCL,820,Include
Taranaki,GMK750,Tranzit Group,2010,2030,EURO IV,9050,MAN 14.240 HOCL,824,Include
Taranaki,GMQ222,Tranzit Group,2010,2030,EURO IV,8970,MAN 14.240 HOCL,822,Include
Taranaki,GMW103,Tranzit Group,2010,2030,EURO IV,8960,MAN 14.240 HOCL,827,Include
Taranaki,GNY340,Tranzit Group,2010,2030,EURO IV,9050,MAN 14.240 HOCL,815,Include
Taranaki,GPD981,Tranzit Group,2008,2028,EURO IV,9210,MAN 14.240 HOCL,829,Include
Taranaki,GPD982,Tranzit Group,2008,2028,EURO IV,9240,MAN 14.240 HOCL,828,Include
Taranaki,GQF144,Tranzit Group,2008,2028,EURO IV,9170,MAN 14.240 HOCL,832,Include
Taranaki,GST843,Pickering Motors,2013,2033,EURO VI,6220,MITSUBISHI FUSO FIGHTER FK250H8,61,Include
Taranaki,HCG744,Tranzit Group,2008,2028,Unknown,8660,MAN 12.240 ,843,Include
Taranaki,HCG745,Tranzit Group,2008,2028,Unknown,8640,MAN 12.240 ,842,Include
Taranaki,HCG752,Tranzit Group,2008,2028,Unknown,8610,MAN 12.240 ,841,Include
Taranaki,HCG752,Tranzit Group,2008,2028,Unknown,8610,MAN 12.240 ,841,Include
Taranaki,HCG753,Tranzit Group,2008,2028,Unknown,8620,MAN 12.240 ,840,Include
Taranaki,HDN264,Tranzit Group,2008,2028,Unknown,8620,MAN 12.240 ,839,Include
Taranaki,HFB333,Tranzit Group,2010,2030,EURO IV,8390,DENNIS DART ,844,Include
Taranaki,HJB736,Tranzit Group,2010,2030,EURO V,9180,MAN 14.240 SINGLE DECK BUS,849,Include
Taranaki,HJB736,Tranzit Group,2010,2030,EURO V,9180,MAN 14.240 SINGLE DECK BUS,849,Include
Taranaki,HJM209,Howick And Eastern Buses,2010,2030,EURO V,9140,MAN 14.240 SINGLE DECK BUS,850,Include
Taranaki,HJM963,Howick And Eastern Buses,2010,2030,EURO V,9140,MAN 14.240 SINGLE DECK BUS,851,Include
Taranaki,HQZ161,Pickering Motors,2014,2034,EURO V,7140,ISUZU F SERIES FRD500 AMT,65,Include
Taranaki,JAC28,Tranzit Group,2009,2029,EURO IV,8660,MAN 14.240 ,855,Include
Taranaki,JBP372,Tranzit Group,2009,2029,EURO IV,8660,MAN 14.240 14.240,854,Include
Taranaki,JJK552,Tranzit Group,2010,2030,EURO IV,7980,ALEXANDER DENNIS ENVIRO 200 DART 4,856,Include
Taranaki,LLR588,Pickering Motors,2018,2038,EURO V,7070,ISUZU F SERIES FSD650AMT,64,Include
Taranaki,MHS259,Pickering Motors,2016,2036,JAPAN 2010,3640,TOYOTA COASTER ,66,Include
Taranaki,MQN349,Pickering Motors,2020,2040,EURO V,7440,ISUZU F SERIES FRD500 AMT,68,Include
Taranaki,ZQ4914,Tranzit Group,2000,2020,Unknown,7090,MAN 11.220 SLF,860,Include
Taranaki,GKD287,Tranzit Group,2009,2029,EURO IV,8660,MAN 14.240 ,814,Include
Gisborne,EZG385,Go Bus,2009,2029,2006 MODEL 2005 MANUFACTURE,5880,FACTORY BUILT ENTERPRISE BUSES PLAXTON PLASMA,EZG385,Include
Gisborne,EZG386,Go Bus,2009,2029,2006 MODEL 2005 MANUFACTURE,5880,FACTORY BUILT ENTERPRISE BUSES PLAXTON PLASMA,EZG386,Include
Gisborne,HCG621,Go Bus,2010,2030,EURO IV,5840,FACTORY BUILT PAXTON PRIMO PLASMA,HCG621,Include
Gisborne,UY9499,Go Bus,1997,2017,Unknown,7020,DENNIS DART SLF,UY9499,
Gisborne,UY9500,Go Bus,1997,2017,Unknown,7020,DENNIS DART SLF,UY9500,
Gisborne,WA1235,Go Bus,1997,2017,Unknown,7020,DENNIS DART SLF,WA1235,
Gisborne,HNK382,Go Bus,1997,2017,Unknown,7020,DENNIS DART SLF,HNK382,
Gisborne,WX5537,Go Bus,1998,2018,Unknown,7020,MAN 10.160 SLF,WX5537,
Gisborne,XC1328,Go Bus,1998,2018,Unknown,7020,MAN 10.160 SLF,XC1328,
Gisborne,XC1330,Go Bus,1998,2018,Unknown,7020,MAN 10.160 SLF,XC1330,
Gisborne,WX5534,Go Bus,1998,2018,Unknown,7020,MAN 10.160 SLF,WX5534,
Gisborne,YF7267,Go Bus,1999,2019,Unknown,7440,MAN 10.160 SLF,YF7267,
Invercargill,DEB481,Go Bus,2006,2026,Unknown,8120,MAN 12.223 ,DEB481,
Invercargill,AZL455,Go Bus,2002,2022,Unknown,7960,MAN 12.223 SLF,AZL455,
Invercargill,AZL446,Go Bus,2002,2022,Unknown,8000,MAN 12.223 SLF,AZL446,
Invercargill,AZL447,Go Bus,2002,2022,Unknown,7980,MAN 12.223 SLF,AZL447,
Invercargill,AZZ901,Go Bus,2002,2022,Unknown,8000,MAN 12.223 SLF,AZZ901,
Invercargill,AZZ906,Go Bus,2002,2022,Unknown,8000,MAN 12.223 SLF,AZZ906,
Invercargill,AZZ908,Go Bus,2002,2022,Unknown,8000,MAN 12.223 SLF,AZZ908,
Invercargill,EZG384,Go Bus,2009,2029,2006 MODEL 2005 MANUFACTURE,5880,FACTORY BUILT ENTERPRISE BUS PLAXTON PLASMA,EZG384,Include
Invercargill,EZG387,Go Bus,2009,2029,2006 MODEL 2005 MANUFACTURE,5880,FACTORY BUILT ENTERPRISE BUSES PLAXTON PLASMA,EZG387,Include
Invercargill,EZG388,Go Bus,2009,2029,2006 MODEL 2005 MANUFACTURE,5880,FACTORY BUILT ENTERPRISE BUSES PLAXTON PLASMA,EZG388,Include
Invercargill,EZG389,Go Bus,2009,2029,2006 MODEL 2005 MANUFACTURE,5880,FACTORY BUILT ENTERPRISE BUSES PLAXTON PLASMA,EZG389,Include
Invercargill,EZG390,Go Bus,2009,2029,2006 MODEL 2005 MANUFACTURE,5880,FACTORY BUILT ENTERPRISE BUSES PLAXTON PLASMA,EZG390,Include
Invercargill,EZG391,Go Bus,2009,2029,2006 MODEL 2005 MANUFACTURE,5880,FACTORY BUILT ENTERPRISE BUSES PLAXTON PLASMA,EZG391,Include
Invercargill,EZD962,Go Bus,2009,2029,EURO IV,9820,FACTORY BUILT ZHONGTONG LCK6112G,EZD962,Include
Invercargill,EZD963,Go Bus,2009,2029,EURO IV,9720,FACTORY BUILT ZHONGTONG LCK6112G,EZD963,Include
Invercargill,FAS960,Go Bus,2009,2029,EURO IV,9820,FACTORY BUILT ZHONGTONG LKC6112G,FAS960,Include
Invercargill,HMK970,Go Bus,2009,2029,EURO IV,8950,MAN 16.240 HOCL/E4,HMK970,Include
Wanganui,JBP372,Tranzit Group,2009,2029,EURO IV,8660,MAN 14.240 14.240,JBP372,Include
Wanganui,JAC28,Tranzit Group,2009,2029,EURO IV,8660,MAN 14.240 ,JAC28,Include
Wanganui,CWT807,Tranzit Group,2005,2025,Unknown,8210,MAN 12.223 SLF,CWT807,
Wanganui,FTY887,Tranzit Group,2005,2025,Unknown,8210,MAN 12.223 SLF,FTY887,
Wanganui,EGR124,Tranzit Group,2008,2028,EURO III,8400,MAN 16.223 ,EGR124,Include
Wanganui,GLN926,Tranzit Group,2010,2030,EURO IV,8910,MAN 14.240 HOCL,GLN926,Include
Wanganui,GMQ221,Tranzit Group,2010,2030,EURO IV,9180,MAN 14.240 HOCL,GMQ221,Include
Wanganui,GUM72,Tranzit Group,2007,2027,EURO IV,9260,MAN 14.240 HOCL,GUM72,Include
Wanganui,GLW398,Tranzit Group,2010,2030,EURO IV,8980,MAN 14.240 HOCL,GLW398,Include
Wanganui,FZD376,Tranzit Group,1999,2019,Unknown,6890,MAN 10.160 SLF,FZD376,
Wanganui,JYE907,Tranzit Group,2016,2036,AUSTRALIAN DESIGN RULE 80/03,10030,BCI CLASSMASTER ,JYE907,
Palmerston North,KEB914,Uza Bus,2009,2029,EURO V,9360,MAN 14.240 EVOLUTION,KEB914,Include
Palmerston North,GML505,Uza Bus,2012,2032,EURO V,9560,MAN 15.250 ,GML505,Include
Palmerston North,ZR8224,Uza Bus,2001,2021,Unknown,7460,MAN 11.220 SLF,ZR8224,
